R6WeUKDQ9YtIXJeK8XYvJg,Pita's Republic,FL,27.9961461,-82.578728,3.5,45,3
smLKyLGmVXPFKmSEnUztQA,Ho's Chinese Restaurant,MO,38.578025,-90.2303,4.0,14,5
mdaBG3pmNnbTN0q1tTqHVw,Schnucks Creve Coeur,MO,38.6724037,-90.4141381,2.5,10,3
C1Z7FycB-vk3Nu7Kxa3fSg,La Charreria Taco House,IN,39.665709948,-86.1806218699,4.5,13,2
B2xtWMBTyDtd-ndqqaIC1Q,City Works,PA,40.084023,-75.4055,3.0,440,2
iQlklkCXda7P-FJ3_OFutw,Ming Jiang,IN,39.824001,-86.2708865,3.0,26,3
1rw2cUX3Nvh_JQohDrUVYA,The Original Spence Cafe,PA,39.961243,-75.6056584,4.5,58,4
a3fmt5WkWb9NIIZ924G8Tg,eegee's,AZ,32.23691458,-110.872538,3.0,52,1
pd_LpyOsIpiHnrj8jkh6PQ,Square Plate Family Restaurant,FL,27.8548761,-82.6930401,3.5,21,0
yZkxrcoh0vE4-HCeRG47Zw,Waffle Love,ID,43.6474066,-116.4132976,4.0,75,1
fBrlIWYuN9PirCMxzcMg2Q,Rue Bourbon,NV,39.5105312,-119.8058842,4.0,140,5
214Javnw5dRNaqYiDote5g,Green Tea,NJ,39.7377091187,-75.3283462597,3.5,68,4
bl_ZgETE3batvOfEuGRTWQ,J D McGillicuddy's,PA,39.9789105,-75.3032111,3.5,36,2
I_FKWKPVpGts4q_HzJ-0mQ,"The Ritz-Carlton, New Orleans",LA,29.9550414497,-90.0710785389,4.0,413,0
d3trfhECJFDOdJ8b9_B5Jg,Papa John's Pizza,NJ,39.828439,-75.123612,3.0,10,1
NL2qAr0pcZNg9gm3sEc_RQ,Boardwalk burgers,AB,53.5982705473,-113.4140022041,3.5,11,3
JHRlwxxKY0JJcU97rJ-Bug,Cuba Libre Restaurant & Rum Bar - Philadelphia,PA,39.949589,-75.14391,3.5,1195,0
XQtlyrBqd7PPL9muY-pZew,Village Pizza,FL,28.4869153,-82.5726859,3.5,50,4
5wYBeSWosq0q2tzK5j4xAQ,Langano Skies,AB,53.518275,-113.486902,4.5,83,0
MghG5uCGyoo827hSH8VK5w,Yu De Thai Restaurant,NV,39.557995365,-119.7800882533,4.5,58,5
dms2DI0DgFicvwLPlELlKA,Kalina's Coffee & European Food,FL,27.8306031,-82.6459418,4.5,9,0
WbTiuVb5Vlid6AQAW_uRmA,Los Betos,AZ,32.1336967,-110.9233507,3.5,61,0
EGKqY6jvj-uJczzvPFK24g,5280 Bistro,IN,39.9607928,-86.0391784,4.5,7,1
DXRqeWMtCr4hhsM8z3XiNA,Pizza Hut,AZ,32.2292253833,-110.9974598477,2.5,12,2
UREmwQBCMimpOuFyKPW3xw,Burger King,DE,39.6620511908,-75.6910157658,2.0,24,2
