El_2Cxuq4hxqrmlg_5nzzA,Brasserie by Niche,MO,38.6399899657,-90.2618649437,4.5,662,5
kqILsuvTSSW6v82S-_9jRg,Dear Sushi,TN,36.1580648974,-86.6354187671,4.5,179,5
H9sugQg2PyDvtqW_vIVm8A,Denny's,FL,28.326376,-82.322604,3.5,33,1
pnvgzxwsuYSx0PbgfF_qxQ,Emperor Restaurant,PA,40.105803,-75.033531,3.5,9,3
n3xTK_jqAwZB-C3sUDXEvA,Jack Daniel's,TN,36.2114175644,-86.6943114521,3.0,267,5
k1XGvBoPAXdPoGC2W-f2aA,Kanaloa Seafood,CA,34.4178811,-119.6999881,4.0,225,2
sC45E7YvilOD4mAngrr3dw,King's Wok Chinese Food,PA,39.9503343,-75.1917158,3.0,19,0
8jmTWp1l7gjs0sJJMthMsw,Blue Bay Restaurant,PA,39.9776902555,-75.2723037139,2.5,27,2
B_q2xoAgTyn6U4YNEc3kSw,China Pavilion,CA,34.422519,-119.7057271,3.5,348,2
LxKrVb6A9vyGdx2gywpUXg,Five Points Pizza - West Nashville,TN,36.152590000000004,-86.835835,4.5,189,1
SRoMOEKSobwp60pYmpsZDg,Rich's Other Place,PA,40.1823112,-75.2266205,3.5,46,5
UE1j-OSkOi5H_VoBJkvJfg,Ben's Pizza # 2,LA,29.9381013,-89.9326748,2.0,6,5
mZVtZwUO9DiWwF_GldytUw,Collingswood Diner,NJ,39.9196733,-75.0887604,2.0,20,3
Xfqxe-VXqoW-MdSZwwkdlQ,Fuji Sushi ,MO,38.370142,-90.381253,3.5,37,1
EMVKCwf8Ck0XsADY_kCWkw,Wilma's,DE,39.745009,-75.5483596,4.0,7,1
3A1oz8j8ARu8LZAxssQcjg,Cracker Barrel Old Country Store,IN,39.92848,-86.02695,3.5,97,1
Jpa7f9LF14M-IlytvADLKA,A & N Italian Deli,FL,27.9360575066,-82.730962851,4.5,71,5
_zIs2Rzj4KQpnFRxKrT_sA,Little Caesars,PA,39.9823271,-75.2393831,2.5,6,0
tccw4OnMjHCoQ_Y0A145cw,Pats Select Pizza|Grill,NJ,39.819023095,-75.149134,4.0,35,1
m9VBtsGjgcsuePaTlDCz4A,Furio's Deli & Cafe,PA,39.9280407,-75.299353,4.0,16,2
R9CkIswjh9tRaI-oChUBGA,CAVA,TN,36.1078151,-86.8159436,3.5,107,1
EIKbEHnsVg6dcsWopW4lkg,Lindy's On 4th,AZ,32.228073,-110.965406,4.0,577,2
EYw42-YsnMr0pbqM5YXRxw,Engine No 9,FL,27.771833,-82.646981,4.5,1141,0
_sZBfAC03zAjksURnW8low,Leah's Kitchen,LA,29.9860303,-90.2577609,3.0,12,1
qpzNSz6-UF4KvUuKUgL1wg,Pancho Villa Grill,TN,36.3228537,-86.7062995,3.5,67,2
4kTeF5mHEkXzO-q1sxHZ2A,Woops! Bakeshop Main Gate Square,AZ,32.2319918,-110.9584924,4.5,146,2
whbDvrMP-3N-tFRM35YD-g,Flatwater Restaurant,IN,39.8708229,-86.1435891,4.0,374,1
5DwRX43KmGroXBlltpCGqA,Crehan's Irish Pub,IL,38.5407325,-90.0301011,2.5,13,4
tFbnHcsbQtAkvLEfio-U2g,Sophie's BBQ,PA,40.0060765,-75.2914821,4.0,67,2
ZUp2DI8r1ro5iY3ldR6x6w,Jeans Cafe,PA,39.9491798,-75.1635651,4.0,180,0
lvF733su2iKwO9ZH3LbH8A,Hellas Bakery & Pita,FL,28.1521183,-82.7610945,4.0,22,5
-e6JPq8mFkMQQoWyANSgrQ,The Fish Guy,FL,28.2186775,-82.7227226,4.0,143,4
mUK7n6GJFd5YlDAu_2Aaew,Wendy's,FL,28.0697918,-82.3619081,2.5,18,1
dEaUsmQSYKV7BCsVEW7cYQ,Healthy Soul Indy,IN,39.7849106,-86.1843391,5.0,9,5
xPT3oLdV8IjIj6K6wHS35g,Verrazzanos New York Pizza,FL,27.9895455,-82.7626925,4.0,48,5
dhTevh0y-B4Zm0XesbQP6Q,Firehouse Subs,FL,28.1837932651,-82.351642733,3.0,40,1
ksisjnLbytLO8wlbxPZoCg,Yummy Asian,PA,40.1721617,-74.8500336,4.0,51,3
jsk68Xu_iNWn3oGP3BDyKg,Wawa,NJ,39.8204656,-75.1608312,3.5,5,1
5_YJF6QtNlOiAB-cRpsJaw,Popeyes Louisiana Kitchen,FL,28.3306665,-82.6679586,2.0,41,4
p_6THXiGLViyxYnOY8BzZQ,Vin de Set,MO,38.6213664,-90.2129261,3.5,479,5
DwOhLOd9Say7BXn5iBKxZA,Los Taquitos de Puebla ,PA,39.9341406,-75.1586879,3.5,32,0
iQJz6sOOTuCQod8kRKjpJg,La Michoacána,LA,29.9978619,-90.2176862,4.5,21,1
