eEOYSgkmpB90uNA7lDOMRA,Vietnamese Food Truck,FL,27.9552692,-82.4563199,4.0,10,3
pJfh3Ct8iL58NZa8ta-a5w,Top Shelf Sports Lounge,FL,28.1962523878,-82.3806153496,4.5,95,1
RK6-cJ9hj53RzOlCBmpT-g,Impasto,FL,27.890814,-82.5023464,5.0,5,3
vje0KIiE7vtpx7JzmBx5LQ,The Pearl,FL,27.7694046,-82.767317,4.0,129,0
aNtKyc2rr-uK5cqzY9TVQQ,Chipotle Mexican Grill,FL,27.894167,-82.779866,3.0,19,5
QjV4v7q_pt7tt3K1US7IHg,PDQ Temple Terrace,FL,28.0548882706,-82.3995484,3.0,5,3
CtMEJxpVMlNzFpB4PtFjfA,Aussie Grill,FL,28.192191035,-82.396367,4.0,75,1
ZU6NodDOWaabGkeNpOWdXw,530 Pub & Grill,FL,27.9657471097,-82.7989008,4.5,6,5
Ucl9Vo5lwrUmYbV8Dv8X5g,O'Briens Irish Pub,FL,28.09236,-82.500588,4.0,108,3
VVvUBlc_WIEb8obKGq39dA,Four Green Fields,FL,27.9803985924,-82.5377866183,4.5,39,3
py5aKmlTB2NarfsfcOpHOQ,Cafe Con Leche,FL,27.9767745,-82.5374233,2.5,55,3
zVlhs7BVaouutt-rles-YA,Williams Sub Shop,FL,27.806517,-82.749065,4.5,99,0
SRexiuEsx1d9-dZVUsssQA,Brandon Burgers,FL,27.9373704213,-82.3077001423,3.5,24,2
XwoXi0M66RU6Gouq-DSDHw,G Peppers Grill & Tavern,FL,28.0921362,-82.5785736,4.0,82,3
j9Kaj_6tSeXmVMYCgZithg,Noble Crust,FL,28.188219,-82.347274,4.5,496,1
EIlFs8kybcG-l60GJjNUIA,Domino's Pizza,FL,28.0420037,-82.6746125,2.5,20,5
516L9-ZWyqVgzqjP5uW7Jg,The Corner Cafe and Deli,FL,27.9444574,-82.4578244,4.0,6,3
OlD8UoHqrKnLoZUFxuas_w,The Hip Hop Sandwich Shop,FL,28.4934721999,-82.546930168,2.5,5,4
dIpTuL2T1L98GQGU17IeSw,The Bricks,FL,27.9600238,-82.4444005,4.0,548,3
SFKjUQ1gmfwm7cJhMCFmkA,ZigZag Scallop,FL,28.497700000000002,-82.650015,4.0,214,4
3c9TiufCFT2yXXj3R08Vwg,Snellgroves Restaurant,FL,28.0148425,-82.1231756,3.5,64,2
nHUJCK-Ek_lAVTSyEz9GEQ,Adventure Coast Fun Park,FL,28.4352625,-82.5669664,4.5,10,4
A1lAqN3SOaBLoo6NqVcy4Q,McDonald's,FL,27.925332,-82.325395,2.0,6,2
uKEabBQrn0gLzvTppOrKIA,Casita Taqueria,FL,27.7969762597,-82.6381678127,4.5,207,0
8JEOmVGQffkr6xtn4vvplQ,Pita Kebob,FL,27.713401,-82.394372,4.0,142,2
sophKEDc2rBDe-cuOaJDkA,365 Caffe Italiano,FL,28.187946572,-82.3500558385,4.5,127,1
71U7MxQEhwitJOm4CQpRwQ,KELP Sushi Joint,FL,27.920067,-82.4989209,4.0,325,3
sWCCxY1-9B1FGlSVeQvnHg,CD Roma Restaurant,FL,27.7854888011,-82.7302946082,4.0,125,0
q4m9o8LDJRrdU1DcgcAm3w,Auntie Anne's,FL,28.0173889,-82.734549,2.5,10,5
gl9APAes1BYYt_8UsDVsPg,Ted's Luncheonette,FL,27.9278613,-82.7961982,4.0,37,5
vVm2qH6n4tWzN_qv6PBIVw,The Humming Bird Jerk house,FL,28.130283,-82.364992,3.5,32,1
rBE5TT_ndOOczNBrbRnJwA,Dio Modern Mediteranean,FL,27.9491200666,-82.458398826,4.0,325,3
oRZzKWdyMQld6N_y4UWkAg,Terra Sur Cafe,FL,28.0819277157,-82.5391477434,4.0,316,3
dUctvEfHQccW_uxtRup2QQ,Tsunami Japanese Steakhouse,FL,27.7899621,-82.7262212,3.0,212,0
H2nFgEFitRk7ltE8IRH0xA,Taco Bell,FL,27.944918,-82.523213,2.5,42,3
Ea2hPSFazxXITET4f6ZJhw,Beef 'O' Brady's,FL,28.140648,-82.461204,3.0,46,1
_HcAoG6Jj_XTj4-XNEbo6Q,Fuzzy's Taco Shop,FL,28.0533288743,-82.3928146398,3.0,172,3
QNxXsVPYcecUuhGRG-88OQ,Harvest Bowl Eatery & Market,FL,28.002703,-82.4590917,4.0,101,3
hTyJhpH7Bl5moMWQb4Sosg,Island Fin Poké,FL,28.169016,-82.356628,5.0,88,1
AaWmckcT3O1iQSAIUmzwUA,Basimo Beach Cafe,FL,27.9519956663,-82.829717,4.0,339,5
-rTJCKclkU_ZnoQb4oKa9w,Fray's Donut House,FL,27.820184,-82.655327,4.5,60,0
jcmqREAt1nOg3ABv4ZeD3w,Julian Restaurant,FL,27.96264,-82.5694048,4.5,27,3
0t14RIHl4wODz7LRiRRQ0Q,Salty Lime Cantina,FL,28.0783137,-82.7666322,4.5,103,5
5fvs7pOE6amG17SiPovxjw,Paradise Pizza Cafe,FL,28.0330086,-82.4077832,2.5,7,3
gzln_L7ch8z-Ob6autmumw,Trip's Diner,FL,27.8399412788,-82.7854389294,4.0,223,0
idRTl_xdqB12GWXIsisW-g,New Hong Kong Chinese Restaurant,FL,27.87184,-82.760131,2.5,18,0
nFjk0xVI9fNiVN__5g-m8Q,Ichicoro Ane,FL,27.7701014,-82.6364594,4.0,264,0
0oogOBGXNj39Wnl2SKoe0w,Breakfast Club,FL,28.3052669,-82.7011217,4.5,80,4
tXf6TpqHOLiwyMNbYAOOCQ,The Little Lamb,FL,28.0114224507,-82.7109746614,4.5,307,5
WQ832PDnsDshhbQFm83ISg,Villagio Cinemas,FL,28.055282,-82.506247,3.0,285,3
TTsBa6e2qgIEkiFQfYLmYA,Twistee Treat - New Tampa,FL,28.1440679511,-82.3539949058,3.5,70,1
j5U5O3scMvPe67jzJcWFug,Zaxby's Chicken Fingers & Buffalo Wings,FL,28.0146920537,-82.6140054742,3.0,37,3
HJe8eEH5qXRjQMAh1VfV_w,Kobe Japanese Steakhouse,FL,27.7969526,-82.7278308,4.5,91,0
_uQEKHH0R5fxrYkLrUI9pQ,Gu Wei Noodles & Grill,FL,28.1316091,-82.3691327,4.5,40,1
Y_XyeCu8AkZyhcF0q5n8Dg,Pitas Republic,FL,27.7931488,-82.3354053,5.0,5,2
gi90NMmRhzl8vzM83UNOVA,Subway,FL,28.15011,-82.3539970377,3.0,14,1
I1h0GRYp86eX-XqwVXsSGA,Zeko's Mediterranean Grill,FL,28.0322261,-82.4189253,4.5,345,3
JOvNunKJlWhwJRwLmUR9ZA,Tryst Gastro Lounge,FL,27.7745220251,-82.6327141048,3.5,295,0
kJpoduG3wdA35WzOF_T1Aw,Mexico Lindo,FL,27.838651,-82.7173312,4.5,54,0
J8j18KB--ZH4MjTQryPEpA,Burger King,FL,27.8937618,-82.5193236,2.0,11,3
nteD5A6CKXZPqbR9EltQng,Super China Chinese Restaurant,FL,28.283355,-82.677826,4.0,54,4
cwvpVlg5BE2XXRWTHe3p9w,McDonald's,FL,27.7137051861,-82.3929427564,2.0,24,2
nIE7ph1w_bttQMJQx5hUEQ,D-Town Bar & Grill,FL,28.0192509782,-82.774851719,3.0,91,5
WJIc6ZlR-pd9W-Vt-rRtzA,Anani Bistro,FL,27.7389646,-82.7075848,4.5,17,0
SZgkdhd837HkbtVFVmSMXw,Guido's Italian Restaurant,FL,28.4918471,-82.5973869,3.5,128,4
p21PCK17H3WL56KSr4Ykig,ABC Pizza House,FL,27.99554,-82.4743805,4.0,121,3
3n_G-_DwOJ2VS4uGxBN6sg,Lan Zhou Lamen,FL,28.0554349,-82.4292524,4.0,78,3
AODksDNj5mH953cyhUG1Qw,Thai 5 Fast Food,FL,27.9120596,-82.5057677,4.0,336,3
sVWUxesVKseXGq78UwwajA,Steak ’n Shake,FL,28.2899929559,-82.711233436,2.5,45,4
1lC4dy6jlB2tBdBWbocO7Q,Wendy's,FL,27.8790638,-82.8327419,2.0,22,5
o6jfwLREaGy1mwAEybjOkg,Stefano Greek Italian Restaurant,FL,28.0280199569,-82.393829897,4.0,106,3
zBHAoHU-SD7wECkKpTGImg,First Watch,FL,28.0449208,-82.68053,4.0,93,5
Xsvi9wYhD7u5XrK2EKDd8w,Five Star Pizza,FL,28.0481913,-82.3942796,4.0,95,3
Uq1o6DXKALmjdElXp4mEtQ,Capricho’s,FL,28.033191048,-82.4076666194,5.0,8,3
s4VzQaUCrgwPuViQYOqC2w,Ranch House Restaurant,FL,27.9962535,-82.5670403,3.5,39,3
ZpXZgnBrNodHH8pKpOK_Kg,Jesse's Steak and Seafood,FL,27.9381358,-82.2920736,4.0,267,2
rc4nXqvuHmqM5JDnKxS5LA,Key West Shrimp Company,FL,27.740791,-82.750265,4.0,32,0
RG4FoRw0vjzrCjMl4Apk4A,Salty Shamrock Fishing Charters and Events,FL,27.7748077067,-82.4093934149,4.0,12,2
OIES_WhdNux3PmvSuPM-8Q,Toki Sushi,FL,28.0774196,-82.5059947,4.0,106,3
-kAaeJxXCtLNAo3DosoXXA,The Burg Diner,FL,27.7988788,-82.7003544,4.0,109,0
J1pqZt0WWCL8cOt0eixBEw,Alvarez  Authentic Latin Food,FL,28.2699738723,-82.4808749557,4.5,51,1
_ReMedGR8eDM5AgdRK0jCw,Shorty's Breakfast & Gourmet Deli,FL,27.9519833,-82.829696,4.5,68,5
w0lcP2ngFaUpBGi5yzlYDw,Yah Mon,FL,27.9422145,-82.4629632,4.5,697,3
UGebrYgNZrMzbGbcI01JWA,Hiccups & Churroholic,FL,28.0645829885,-82.5057124,4.5,108,3
yP-93hQPe8q8a4D-HlP1dg,Rico’s Food Factory,FL,28.1789028,-82.743308,5.0,6,4
EjFp57Nd4bVgb5GNn-XnuA,Tokyo,FL,27.9969683,-82.5701668,3.5,155,3
9dGzGbNKLMP0_wOqI5GffQ,Jasmine Thai,FL,27.9213164796,-82.3168221354,4.0,195,2
Jvmj49D0GGnvCpjN0LXqEg,Angie's Restaurant,FL,27.9654261,-82.796093,4.0,55,5
7enJKZ9W2Vkq62ryK28taQ,Brenda's On the Causeway,FL,28.0512415718,-82.7872824669,4.0,62,5
siwG4ZM7RjUDO52DI84m3w,Ray's Vegan Soul,FL,27.7676008,-82.6402915,5.0,5,0
5fqP38clcV-paOJL74SuVA,Submarine Gyro Town,FL,27.9822819,-82.3734122,3.5,12,3
bN7KQSVbEmRVJnQEkl3vkw,Nicks Gyros and Subs,FL,27.9958027,-82.4213829,3.5,29,3
LAOdChV60GwEJHE7UwDKyw,Frankie's Deli,FL,27.9898789,-82.7563766,3.5,26,5
C1QkJ4s_p3hMTrvOgM7ssA,The Enerjuicer,FL,27.9451157,-82.4978944,3.5,122,3
WO5nr-4sjVs506BdCLL0aA,Kuchi Sushi & Hibachi,FL,28.030876,-82.541377,4.0,319,3
0xe81EigRw_b5W8tg0Ca6Q,KFC,FL,28.2771645,-82.673909,1.5,19,4
k4gi0CDSas1glukpWHtoFg,The Flying Bridge,FL,27.730499285,-82.7449756747,3.5,62,0
ewhGlOAo3GYriPFnLV004g,China Star,FL,27.7524013,-82.6614647,3.0,6,0
-zsvmEbkd-K9K2DAAKqiEQ,Salty's Island Bar & Grille,FL,27.969764,-82.829336,4.0,599,5
iyI-PmAhYEktWu81_p3ukw,Subway,FL,28.146935335,-82.7414761083,3.5,6,5
4ib9kGHlwqWPalWjh-dZhQ,Yama-Taiyo Japanese Cuisine & Sushi Bar,FL,28.09319,-82.771565,4.0,49,5
