zQ_niKFi-9Aq2g3KJvot1A,Big Bad Wolf Barbeque,PA,39.8627971889,-75.4266364127,4.5,117,2
T1a5ODI7B19pLQVdBIs8Gg,Dunkin',NJ,39.968043,-74.898137,2.5,19,2
3lLHM-cAPU5VwJC7u7581Q,Dunkin',FL,28.2797636342,-82.7183527141,2.0,8,4
bP0Xr_uQLPUdIdRFYU4K6w,Firehouse Subs,FL,27.924929,-82.5061838,3.0,29,3
lZYkrOraznTV4AM06wbdJw,The Talking Pint,FL,27.8520758,-82.2688105,4.0,49,2
6eiulJk0XMFuAz1dLPu1PQ,Swiss Chalet Rotisserie & Grill,AB,53.4785194397,-113.3697128296,2.5,7,1
gV-u_5SA-htqslt2yUaLgg,Negril Caribbean Restaurant,DE,39.7433742,-75.5580841,4.5,7,1
kAhT_pFlNuL3yfhKrpYRWQ,McDonald's,FL,27.9966951559,-82.4385912716,2.0,23,3
SIoVSdki1MxUlsLKECexzg,The Sports Bar & Grill,FL,27.8568591,-82.6502432,2.0,13,0
4uDKV1p3sFt66gGNjx18YQ,Wok & Roll,NJ,40.0133599294,-74.8752268776,3.0,10,2
NU1rYG90VUKNvFBMWW8a7Q,Red Lobster,FL,28.054556,-82.503337,3.0,112,3
EZLor0K7Ei6nwK5lQ2YtMg,Fat Boys Pizza,LA,29.9803511,-90.1517781,3.5,146,2
cXmYgauFIBwqo3UMwkagDA,Pho Ann,TN,36.125173,-86.8492564,4.5,137,1
-2CPhK6ik9ZBgFX_F-dkxQ,Subway,FL,28.0870290393,-82.4583099247,2.0,5,3
5vZcxqPojxpW4V1UR0NJ4w,China King,MO,38.599296,-90.42638,3.5,35,2
XGHWsBvoGtHEbcEFkHpz_w,Wendy's,NJ,39.646494,-75.339819,2.0,10,4
oLNZKMJOpRGWb3Z1zuCr-w,Hi Tea & Hi Chicken,AB,53.5164171,-113.4964108,3.5,12,0
qONVcsU_vo3KFve4PtZqpg,El Provocon,PA,40.0426716777,-75.0743865967,2.5,30,0
--lqIzK-ZVTtgwiQM63XgQ,Wendy's,IN,39.8895127,-86.0455911,2.0,15,1
0f4snVRBbsomhoGkFD7GUA,City Pizza,PA,39.9214837,-75.1485312,3.0,87,0
PFiKCDirTH6IKgz70nLbWw,Panda Express,TN,36.1060663183,-86.7637148302,3.0,45,1
EptWzik5Jo9OVlXBUk-2RQ,TASTE Downtown Tampa,FL,27.9421657,-82.4546783,4.0,32,3
jwpZzqoPFLuHE-FwLp41cQ,Bistro Di Marino,NJ,39.9181905,-75.0753279,4.0,285,3
-Oc3gtgcrsApbBPCUoA4rg,Bagel Barrel,PA,40.3091375,-75.1318487,3.5,78,5
7pN4cTiJ73R1K2jc410pWA,Mississippi Belle,IN,39.8516597,-86.125382,4.0,154,5
EAyD-XhoMimnO7ZxOlzKgA,Dairy Queen,PA,40.3251703982,-75.6194409728,2.0,6,1
mvXtwW5Cj7u_CRaHQpTghg,Village Inn,AZ,32.2058814,-110.7886566,3.0,69,1
y4LG4ox7twejZ9F-G3P4Vw,Lux cafe,LA,29.953029,-90.0731073,4.0,5,0
NMcBODHNzlDF454hdSVFTQ,Moe's Southwest Grill,FL,28.128027,-82.369033,2.5,54,1
tby3T0KtzXaWK50HRp51TQ,The Chuck Wagon,IL,38.592549,-90.008102,4.0,71,4
7vVkbwo2cbaISYbki9Ogpw,Pizza 73,AB,53.618967,-113.441739,2.0,15,3
UmA6XACJV7zv2oT5CAYD2w,Taste This Fish,IN,39.8035255,-86.105265,4.0,6,5
RZCLY_q25X3oNq4gkM8aIA,Chronic Tacos,FL,28.0458,-82.505131,3.5,173,3
ZzN0X75GAtJTd-WOdPGNtw,El Toro Cantina,DE,39.7505795829,-75.5718237353,4.0,9,1
5bAMDsGmc9p35zJHAYvLew,Slow Roasted,FL,27.785388,-82.781714,4.5,16,0
1iFeA_iosPL9pWa3acFKJA,PrimoHoagies,PA,39.9828810847,-75.1046955585,4.5,18,0
DKKsai_kuH5yLrDHZU8NYQ,Subway,AZ,32.3058141678,-111.0095849985,3.0,10,4
j7icJT_Z82Z1Nap3T7jsUA,China Express,MO,38.755385,-90.422129,3.5,15,3
